,n,density,m,min deg,max deg,avg deg,nst1,nst2,hit rate,K,time
162,130,0.07692307692307693,650,3,17,10.0,154001629293188135489539821457565591252270784192457149949383153531611975398508797501166719334187989172799034564509630988288,123911659137209050572628829843622671008715988373463226500027421441450915710958548829014970800380484456505985501263401320448,0.9923076923076923,2861,3.1769802570343018
163,140,0.07142857142857142,684,2,17,9.771428571428572,596122203923364713708445105876351544784630895969132509675313742093485658638302441296656420955342377977431527171462823073835646976,388855630515410135711900362869514759866923278769338274463413167428271774666378955625795792003131256985848075410486556167799570432,0.9857142857142858,100000,122.34790682792664
164,30,0.3333333333333333,136,3,13,9.066666666666666,39435901264513090206040064,28494224424045945060065280,0.9733333333333334,692,0.2128744125366211
165,40,0.25,184,5,17,9.2,55900413417652405720212898173681664,37609382172938225025763591355105280,0.975,36370,10.496516466140747
166,50,0.2,236,4,16,9.44,570757763648813802863275370667704257790083072,464204014533694546148837078108873979517206528,1.0,2496,1.0258686542510986
167,60,0.16666666666666666,279,4,15,9.3,187940100498041082132016966332852519163242096860594176,151989569145275943648975492363800614527920448846430208,0.9800000000000001,12964,6.2055983543396
168,70,0.14285714285714285,350,4,16,10.0,116449585620198393823805046074906906218091013856246622501180801024,76117866285927232492878126214257673390327761251264393074662440960,0.9885714285714287,3072,1.6748034954071045
169,80,0.125,421,4,18,10.525,20495785228538233671933583208453407123186751302764463631395577574269506289664,17369812177571687855689987574070294195887334289552761396310716716898647539712,0.9925,1495,0.9935846328735352
170,90,0.1111111111111111,450,2,21,10.0,245683694864632901038531180298987249081466084345440675539864176146696512986184417280,188054548564254694129848817486086550002414008392360451048414659350611653991107395584,0.9955555555555555,81,0.10677194595336914
171,100,0.1,505,2,16,10.1,12057121767488515820362183572117518955249897041841805874823657146418676325908859415621001019392,9939087623704490630185147336284420552885313898523725766285333215857713657038882181321869754368,0.9960000000000001,52024,41.605783462524414
172,110,0.09090909090909091,526,2,17,9.563636363636364,12602803642404553863016091995249910178489769904420127097843148995772147581061506914602507932310437888,10351924004779014859388031317890497660578926678530312393674991864304584327736927120848279316121780224,0.9854545454545456,10851,9.448464155197144
173,120,0.08333333333333333,597,3,16,9.95,15336258579844801349162609303259066582476080459371526719483667260719769266772318047708304737958594876193873330176,11931339816505153602142219626993061064902682796126829544242288425409257352003255049224458239966697206861107560448,0.9883333333333333,2198,2.032177209854126
174,130,0.07692307692307693,638,4,17,9.815384615384616,5584806368631326762357956351854240066191228353510934352230496701463562989300518578840335509709220762108694163474566086656,4165601878376556591798153042516554118881985997237422712517749278897581030037567591413502821050780608190311118505640984576,0.9907692307692308,1700,2.182053327560425
175,140,0.07142857142857142,667,3,21,9.528571428571428,67687499814192075214030836757142604845760552893284497778176233295402681034891649803504750784692314864308963777785659973347311616,45325916689947301153595147693428270709118513864714399754844323959399587634260166106407393984620559152330907029342669830711410688,0.99,12819,15.204038619995117
176,30,0.3333333333333333,157,6,14,10.466666666666667,6233024740743898155219681280,5092709844695640237190152192,0.9866666666666667,962,0.2613251209259033
177,40,0.25,197,5,16,9.85,2489955239552672664003008568498323456,1755888877291890468976499131120877568,0.9949999999999999,41150,12.071836948394775
178,50,0.2,244,4,16,9.76,2242319473760175027046607919199109349839470592,1812502960890461352371740979572753503015141376,0.976,746,0.3817300796508789
179,60,0.16666666666666666,301,3,18,10.033333333333333,20192105545051123598099986600557085566311931832944295936,13624371083472705976111168577820302520102160748161007616,0.9766666666666668,2601,1.263721227645874
180,70,0.14285714285714285,327,5,19,9.342857142857143,843442898762947759951586963736460306483929564548876373197848576,642220219085051612208716186224118498215218157372344028155084800,0.9857142857142858,612,0.49329137802124023
181,80,0.125,411,5,19,10.275,6172884956130646232201712198735804888252302373127283860112374933377289027584,4610937839398083180608841754648107284135552862139899808365314185455462252544,0.9924999999999999,2549,2.214890241622925
182,90,0.1111111111111111,452,4,17,10.044444444444444,1627631380703845587233296514817725868355966088564957946403999495018704161682478858240,1225285975360406489377811622375832445825063289265199760450365391919998672911162408960,0.9911111111111112,534,0.35853147506713867
183,100,0.1,503,3,18,10.06,1788098307228450073392510242827152535683620635025289527305422297396582458063496861085603987456,1420069194892519799466289790760359050406193117081083013691589493508195140923231585050929659904,0.986,2026,1.9328861236572266
184,110,0.09090909090909091,535,3,16,9.727272727272727,135278755439438762235185473024719918095132689948030806296747283325902069359408603518849437701232394240,103220703291347901015004780756959317755763300630324737167633023031190452938628311382906313127172767744,0.9981818181818183,6794,5.990003347396851
185,120,0.08333333333333333,583,4,16,9.716666666666667,186921460451401885076998927956243832776406885787030017383211917762321797857142416895210110693393862129168154624,145987343315000347853270269721237566842635531521693376228842980645620392270055554340251359855550825274764427264,0.985,2370,2.9421403408050537
186,130,0.07692307692307693,663,2,18,10.2,1234551915813643221942596522668295169168570489158445763845489208399842329166091497378178127928737896123001146625308592439296,987560927763743021231427335377051639749872264653368749621465156294939568168500090683864017363174904729692840428272340697088,0.9861538461538462,5683,7.685803174972534
187,140,0.07142857142857142,692,1,19,9.885714285714286,26956981917539620548804836028860156789967945382231398056309386843421892015758375229841760299003025223905464517664206004152893964288,20312470992844497585833555860000289260828420561317988272308539870949739077158080326676844872381297830619428684546018239465620766720,0.9985714285714286,8613,9.614359140396118
188,30,0.3333333333333333,128,4,15,8.533333333333333,3789909433687324288352256,2777982757389871660138496,0.9866666666666667,367,0.16549944877624512
189,40,0.25,177,2,15,8.85,10230395903061971708918263866982400,7754502912114322164118290945802240,0.9550000000000001,281,0.12555742263793945
190,50,0.2,238,4,18,9.52,425805213443704259273794898164719782274793472,339901585628250726784325882764808211509805056,0.9879999999999999,30240,11.577869415283203
191,60,0.16666666666666666,280,3,16,9.333333333333334,235408711211691581081275431743779896598114826662707200,197920571982667067764830822104012741609807394658844672,0.9833333333333334,314,0.16902709007263184
